model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
log+linear+hmult,-288.091030581553,0.8949473582195882,0.7046962173293838,0.5543044805526733,0.08319857653033959,0.232678245606312
log+poly2+linear,-285.0056562422335,0.9012954761160669,0.7176771100614401,0.768114447593689,0.8144441285749129,0.8192533062229667
log+poly2+poly2,-285.0056573374322,0.9012954739322068,0.7176462049955188,0.7679112553596497,0.8136950390270169,0.8197672194506737
log+poly2+poly3,-285.005656923378,0.9012954747578436,0.7173663946538315,0.7679364085197449,0.814289755151665,0.819513727404003
log+poly2+exp,-291.87567629341424,0.8866002639214151,0.2631836663558791,0.38359102606773376,0.9950708868494568,0.9213972947753332
log+poly2+log,-285.0056564989856,0.901295475604095,0.7177690785521421,0.7682878971099854,0.8141532808342096,0.8197912465336095
log+poly2+power,-291.87567629341424,0.8866002639214151,0.2631836663558791,0.38359102606773376,0.9950708868494568,0.9213972947753332
log+poly2+hmult,-286.98832373500755,0.897261731793123,0.5956978917727827,0.7470727562904358,0.9778372002019521,0.611933440959035
log+poly3+linear,-281.5837164204717,0.9078884186723525,0.3025739106362593,0.49561959505081177,0.6560229928557633,0.7579171410706004
log+poly3+poly2,-281.5837090737186,0.9078884323434837,0.30271365326503447,0.49616533517837524,0.6566401979322666,0.7583694999068473
log+poly3+poly3,-281.58370848082166,0.9078884334467698,0.3025401558271695,0.4962382912635803,0.6563948821688358,0.7575297375502664
log+poly3+exp,-287.7265981041005,0.8957179442584573,0.030899741894371946,0.012039712630212307,0.7242744494360231,0.3975631369122915
log+poly3+log,-281.5837086437308,0.907888433143622,0.30230653763439613,0.4959118664264679,0.6557698764343449,0.7567209631115154
log+poly3+power,-287.7265981041005,0.8957179442584573,0.030899741894371946,0.012039712630212307,0.7242744494360231,0.3975631369122915
log+poly3+hmult,-281.5837079956299,0.9078884343496338,0.30264059504319724,0.4963618516921997,0.6563585210353013,0.7576879169254339
log+exp+linear,-393.433442702946,0.11764796183111337,0.0003817023021837725,1.349403646599967e-06,1.0073828942022092e-08,1.2266965655829117e-11
log+exp+poly2,-393.43344265263545,0.11764796272791334,0.0003819511330058934,1.3491865047399187e-06,1.00661819289453e-08,1.226761271807439e-11
log+exp+poly3,-393.4334426243073,0.11764796323287108,0.0003819054752376742,1.3495451867129304e-06,1.007801018260681e-08,1.2274155251594233e-11
log+exp+exp,-393.47446558585614,0.11691641380324902,0.00028847357311584875,1.1556285244296305e-06,1.2245368033375187e-08,1.1173835254238195e-11
log+exp+log,-393.43344268329446,0.11764796218140827,0.00038187586684899753,1.3498378166332259e-06,1.0087367048888195e-08,1.2297296134825963e-11
log+exp+power,-393.4491238503886,0.1173683964928558,0.0005366385348547357,1.1880994179591653e-06,5.279953619436739e-09,1.1662728959130331e-11
log+exp+hmult,-393.43344262942475,0.11764796314165249,0.0003819311205589857,1.3494508266376215e-06,1.0078126389267082e-08,1.2275301318986245e-11
log+log+linear,-292.37702378966713,0.8854458890372076,0.7229402380490859,0.7933846712112427,0.5683571385880328,0.40043270391468755
log+log+poly2,-292.3770238009358,0.8854458890111294,0.7230049570376971,0.79347163438797,0.568358989872567,0.4004686317757322
log+log+poly3,-292.37702378537364,0.8854458890471436,0.7230026028470689,0.7933886051177979,0.5684043042906252,0.40049053229339027
log+log+exp,-298.34830701494366,0.8707589480361593,0.6004886644856283,0.5884619951248169,0.879262796033431,0.8543252075056077
log+log+power,-298.34830701494366,0.8707589480361593,0.6004886644856283,0.5884619951248169,0.879262796033431,0.8543252075056077
log+log+hmult,-292.3770239685587,0.8854458886232123,0.7233291800551088,0.793765664100647,0.5686524673525192,0.40080519307267526
log+power+linear,-326.2557324176325,0.7728829207115031,0.08281832385917673,0.012767208740115166,9.05184780407371e-05,9.905008735016749e-05
log+power+poly2,-326.26415290958266,0.772844282323414,0.07642533339531021,0.011321483179926872,8.33416600634294e-05,7.584664718188647e-05
log+power+poly3,-326.2557391455578,0.7728828898422734,0.08280702265068111,0.012768127955496311,9.080073344266051e-05,9.9130855621448e-05
log+power+exp,-327.17946860137863,0.768604818948435,0.033160818564865885,0.0017598493723198771,7.051106701243265e-06,5.843977058613081e-06
log+power+log,-326.25573383021657,0.7728829142302506,0.08272129068022382,0.012729713693261147,9.038218952965382e-05,9.859646551336562e-05
log+power+power,-326.30641207369774,0.7726502720299576,0.0769239435441035,0.011383194476366043,7.235422335242472e-05,7.416676321200894e-05
log+power+hmult,-329.9669706498938,0.7552003399255847,0.021181180345342585,0.00032397452741861343,1.0066341132655012e-06,1.5413496779406907e-06
log+hmult+linear,-326.2557324227584,0.7728829206879841,0.08281376069858586,0.012767327018082142,9.05352999691013e-05,9.903224042691664e-05
log+hmult+poly2,-326.25573286848584,0.7728829186428867,0.08285763406761874,0.012771247886121273,9.045212576187716e-05,9.917459194875666e-05
log+hmult+poly3,-326.2557324960417,0.772882920351744,0.08280738977083558,0.01276459265500307,9.045256430866248e-05,9.899056613336488e-05
log+hmult+exp,-329.9669693993049,0.755200346110307,0.02118613035722751,0.00032412016298621893,1.0073269079262445e-06,1.5432536212270657e-06
log+hmult+log,-326.25573315698057,0.7728829173192083,0.08272716742994195,0.012734072282910347,8.999472202032667e-05,9.856569116247207e-05
log+hmult+power,-329.9669693993049,0.755200346110307,0.02118613035722751,0.00032412016298621893,1.0073269079262445e-06,1.5432536212270657e-06
log+hmult+hmult,-329.9669748266954,0.7552003192694305,0.021128909809403684,0.00032219282002188265,9.998577772414306e-07,1.5252313108019635e-06
power+linear+linear,-287.982766491735,0.8951768733709407,0.7338764954385794,0.5693466067314148,0.08414291135291395,0.24828988822230225
power+linear+poly2,-287.97361648960253,0.8951962479808516,0.7347404072317141,0.5699670910835266,0.0836748336780097,0.24831333843441775
power+linear+poly3,-287.9690693392433,0.8952058749814698,0.7362154607079823,0.571010410785675,0.08431756701190596,0.2489970817730236
power+linear+exp,-295.4694641426207,0.8780610098793178,0.11729828531219186,0.4134424030780792,0.2110138356185085,0.09643659267639705
power+linear+log,-287.99316637751593,0.8951548478543433,0.7280881618974606,0.5637683868408203,0.0821438425611417,0.24392536463043102
power+linear+power,-295.4694641426207,0.8780610098793178,0.11729828531219186,0.4134424030780792,0.2110138356185085,0.09643659267639705
power+linear+hmult,-287.765618473632,0.8956357073170904,0.8390756794604672,0.6351592540740967,0.12037267462466232,0.3358373188217343
power+poly2+linear,-285.15535450847915,0.9009965213418608,0.819844307955329,0.8158568143844604,0.5940188105045083,0.875409877622728
power+poly2+poly2,-284.8760827706779,0.9015535117370558,0.7201915783800976,0.7579740285873413,0.8514119199336744,0.7817713805213664
power+poly2+poly3,-284.87720457114386,0.9015512806548779,0.7207810119511736,0.7589126825332642,0.848369692669664,0.7857110429308878
power+poly2+exp,-291.7305916218222,0.8869321523203403,0.2743051900959748,0.3820047378540039,0.9959596389821044,0.9374357557059708
power+poly2+log,-284.90448952605783,0.9014969996583545,0.7156321386737658,0.755753755569458,0.8419905512349602,0.7865100710852263
power+poly2+power,-291.7305916218222,0.8869321523203403,0.2743051900959748,0.3820047378540039,0.9959596389821044,0.9374357557059708
power+poly2+hmult,-286.8368187471765,0.8975757027801232,0.587931000477838,0.7520859241485596,0.9651989378629126,0.5722183109066316
power+poly3+linear,-284.22097000030783,0.902847827998583,0.6658644046386588,0.7754732370376587,0.9009868984203324,0.7479337557767893
power+poly3+poly2,-284.20643611121926,0.9028763490414435,0.6425139864567391,0.7659180164337158,0.9269203596989692,0.6995179498444211
power+poly3+poly3,-284.20843511225723,0.9028724267343851,0.6410125760329991,0.7646843194961548,0.934825270550524,0.6973772970792436
power+poly3+exp,-290.9820919941198,0.8886290127595959,0.23668696713380938,0.25346875190734863,0.9596177339718945,0.9893752964198159
power+poly3+log,-284.23234218743784,0.9028255055823693,0.6435736680837807,0.7658253312110901,0.9223950294381752,0.7086462292470339
power+poly3+power,-290.9820919941198,0.8886290127595959,0.23668696713380938,0.25346875190734863,0.9596177339718945,0.9893752964198159
power+poly3+hmult,-283.30629826589615,0.9046265425535609,0.31053110742513634,0.39815133810043335,0.8905513701734835,0.8427289774462254
power+exp+linear,-393.43343078708165,0.11764817423486984,0.00038312336981974495,1.2957639228261542e-06,4.646522642991534e-09,1.2207379692019683e-11
power+exp+poly2,-393.4048882565551,0.11815680644495552,0.0003461296494928102,1.4917898170097033e-06,9.873479716631418e-09,1.0371115944705684e-11
power+exp+poly3,-393.403973515818,0.11817310241343182,0.00035574189381847894,1.51054564412334e-06,7.873686605344546e-09,9.262434757421486e-12
power+exp+exp,-393.62239695478195,0.1142733600317345,0.00021375893242311835,1.2119566008550464e-06,6.283105982211511e-09,4.821897474950411e-12
power+exp+log,-393.4039289102563,0.11817389704709458,0.00035264637405499956,1.5107349327081465e-06,8.021427443638522e-09,9.32887129762328e-12
power+exp+power,-393.4476336880169,0.11739496709096253,0.0005460536961509229,1.3438458381642704e-06,3.1500407769912308e-09,2.2327360816106205e-12
power+exp+hmult,-393.445941476794,0.11742513938617538,0.0004304147269485264,1.3964407798994216e-06,2.99722529288459e-09,3.776486378253458e-12
power+log+linear,-291.8407734258034,0.8866801948487332,0.5920170775906461,0.7189740538597107,0.4611408488596823,0.31316623981678643
power+log+poly2,-291.84077733878246,0.886680185890793,0.5919347341061676,0.717751681804657,0.46146809189281157,0.31369878201461027
power+log+poly3,-291.8407757702122,0.8866801894817038,0.592554514103321,0.7189027070999146,0.4625169135630419,0.3140551978613858
power+log+exp,-298.9213269380283,0.869254139786013,0.5337673187103328,0.5204447507858276,0.871457474027047,0.8467842010396794
power+log+log,-291.8407723965417,0.8866801972050107,0.5929842162320855,0.7194020748138428,0.462008471392682,0.31412825840418135
power+log+power,-298.9213269380283,0.869254139786013,0.5337673187103328,0.5204447507858276,0.871457474027047,0.8467842010396794
power+log+hmult,-298.92131810929556,0.8692541631056123,0.533772750243084,0.5204746723175049,0.8714830142803605,0.846813348332656
power+power+linear,-326.2169385288691,0.7730608460256841,0.08560601522082464,0.014324775896966457,0.00011901326839334884,0.00012029419220140195
power+power+poly2,-326.14331150326,0.7733981477340144,0.07753912081990391,0.011945153586566448,6.797837410937047e-05,8.62847762307401e-05
power+power+poly3,-325.779349608697,0.7750581876052843,0.08025874213889114,0.014833123423159122,7.45099776006957e-05,0.00014728365569447783
power+power+exp,-329.6199436369429,0.756910542045057,0.008063635653139034,9.24623673199676e-05,2.314139509931617e-07,3.5190928835773244e-07
power+power+log,-325.7793494090996,0.7750581885123103,0.08018093497359036,0.014807915315032005,7.447756823676659e-05,0.0001468088741697279
power+power+hmult,-330.11725542709786,0.7544559850432553,0.0038864091602874673,2.004984526138287e-05,2.7084840092991498e-08,2.2334294537957657e-08
power+hmult+linear,-326.2122124230931,0.7730825124347083,0.08628698082861302,0.013993901200592518,9.955839815456646e-05,0.00011832114155778162
power+hmult+poly2,-326.15318000262005,0.773352967064128,0.0781680580407409,0.012076915241777897,7.077428665146531e-05,8.80055741947713e-05
power+hmult+poly3,-325.7793491076763,0.7750581898820622,0.0802420109244078,0.014824531972408295,7.457719756388382e-05,0.00014718581677809108
power+hmult+exp,-329.62162322715545,0.7569022936086666,0.008157224756433254,9.441573638468981e-05,2.424010457195037e-07,3.658825570456343e-07
power+hmult+log,-325.78479400919946,0.7750334453695564,0.0734098104976352,0.01310862135142088,6.689764898275003e-05,0.00011786501335029747
power+hmult+power,-329.62162322715545,0.7569022936086666,0.008157224756433254,9.441573638468981e-05,2.424010457195037e-07,3.658825570456343e-07
power+hmult+hmult,-329.6216235591526,0.7569022919782075,0.00815818519776502,9.443952149013057e-05,2.4256715716289327e-07,3.6614065924900373e-07
hmult+linear+linear,-288.3811402052519,0.8943298578907759,0.9127338529418169,0.8925408124923706,0.4091388138568929,0.5978348926801698
hmult+linear+poly2,-288.3811401746124,0.8943298579561835,0.9126821193994475,0.8924829363822937,0.40905810248041796,0.5976718764548339
hmult+linear+poly3,-288.38114254137815,0.8943298529037295,0.9122524259302608,0.892314612865448,0.408250505330365,0.5961541094393779
hmult+linear+exp,-295.3926037961545,0.8782502018079695,0.19594238021364938,0.44976240396499634,0.3368738707213501,0.19371521367674233
hmult+linear+log,-288.38114020058117,0.8943298579007466,0.9126907064572997,0.892497181892395,0.4090812265515116,0.59771420999453
hmult+linear+power,-295.3926037961545,0.8782502018079695,0.19594238021364938,0.44976240396499634,0.3368738707213501,0.19371521367674233
hmult+linear+hmult,-288.3811401903443,0.8943298579225999,0.9127302616848194,0.8925286531448364,0.40911007431466184,0.5977475372916554
hmult+poly2+linear,-285.1144055855156,0.9010783881986242,0.3683018848207546,0.48152127861976624,0.627888716276413,0.3858566208263926
hmult+poly2+poly2,-285.11441692091756,0.9010783655457684,0.3691502833240984,0.4826066792011261,0.6280487328938831,0.38628520584263526
hmult+poly2+poly3,-285.1144054822831,0.9010783884049258,0.3682184800190928,0.48130810260772705,0.6277986289166484,0.38578110567852153
hmult+poly2+exp,-291.5717293279314,0.887294443735137,0.180540517748654,0.164943665266037,0.7467628942449753,0.7616483923622765
hmult+poly2+log,-285.1144055306575,0.9010783883082536,0.36808862512331614,0.4812461733818054,0.6276353213029922,0.3856154257820664
hmult+poly2+power,-291.5717293279314,0.887294443735137,0.180540517748654,0.164943665266037,0.7467628942449753,0.7616483923622765
hmult+poly2+hmult,-287.73571989801326,0.8956987255297054,0.7626156464405923,0.8718377351760864,0.9758023414172022,0.8966786463316955
hmult+poly3+linear,-282.4778342360325,0.9062094908762852,0.16951494537757753,0.2321523278951645,0.46942482052003975,0.34052760255206227
hmult+poly3+poly2,-282.47781388263525,0.9062095294410346,0.1692151948817157,0.23214071989059448,0.46962380038051976,0.33973052195807296
hmult+poly3+poly3,-282.47776137528257,0.9062096289296548,0.16908291550017043,0.23138436675071716,0.4702946534232918,0.3407792146576505
hmult+poly3+exp,-288.291128047962,0.8945218367719305,0.04158128149638641,0.010538801550865173,0.5856921066965028,0.7310442522948764
hmult+poly3+log,-282.47775884523554,0.906209633723474,0.1694689171449699,0.2321649193763733,0.47046950965033496,0.34092946591147943
hmult+poly3+power,-288.291128047962,0.8945218367719305,0.04158128149638641,0.010538801550865173,0.5856921066965028,0.7310442522948764
hmult+poly3+hmult,-284.01180891469045,0.9032574761273,0.09091591280817626,0.21161124110221863,0.273911497528078,0.175315592879361
hmult+exp+linear,-393.6623195221846,0.11355871872416312,0.0005909420371493644,9.396395057592599e-07,1.4653014091296786e-10,1.7565935344576598e-13
hmult+exp+poly2,-393.6588112568973,0.11362154217818976,0.0005872900704175217,9.617966725272709e-07,1.445925696084836e-10,1.86722384072797e-13
hmult+exp+poly3,-393.65940949947185,0.1136108296017262,0.0005856135012289962,9.657638884164044e-07,1.4624992501228618e-10,1.906453420725297e-13
hmult+exp+exp,-393.6976061550931,0.11292658378034248,0.00046950219287058697,8.266172244475456e-07,2.480874922312198e-10,1.482049528499883e-13
hmult+exp+log,-393.65877237174595,0.11362223848014874,0.0005881236858002879,9.603634225641144e-07,1.442803350424973e-10,1.8538093279699985e-13
hmult+exp+power,-393.6654262422049,0.11350308213228277,0.0007236597672917944,9.527822726340673e-07,1.6020460234343622e-10,1.2437366531877296e-13
hmult+exp+hmult,-393.658772316717,0.11362223946553163,0.000587877773119413,9.607607580619515e-07,1.4438398939693388e-10,1.8583537393566107e-13
hmult+log+linear,-292.02752805293744,0.8862518520141768,0.48133584858973744,0.5212517976760864,0.5065055868229789,0.3200854690650759
hmult+log+poly2,-292.0275278282167,0.8862518525305723,0.48106095449132913,0.520990252494812,0.5064623194813613,0.31996107192300527
hmult+log+poly3,-292.0275277963756,0.8862518526037411,0.4810834243337099,0.521125853061676,0.506363510079062,0.31991693817950967
hmult+log+exp,-297.7818289059634,0.8722295520716707,0.4244021450472406,0.29993176460266113,0.680312245880957,0.776788917691255
hmult+log+log,-292.02752822744236,0.8862518516131747,0.4812979843135472,0.5211448073387146,0.506760699476777,0.32018196330141546
hmult+log+power,-297.7818289059634,0.8722295520716707,0.4244021450472406,0.29993176460266113,0.680312245880957,0.776788917691255
hmult+log+hmult,-292.0275291387234,0.8862518495191032,0.4812777579583395,0.5211283564567566,0.5060556311033069,0.31987234702928824
hmult+power+linear,-325.78269479467184,0.7750429856331145,0.08385536085943993,0.015690164640545845,8.888339045074824e-05,0.00016037263512585977
hmult+power+poly2,-325.7818603948906,0.775046777602843,0.08166038495334745,0.015242908149957657,8.599024003885271e-05,0.00015042041287183537
hmult+power+poly3,-325.78186083326057,0.7750467756106665,0.08157553358662988,0.01520517747849226,8.550944718234071e-05,0.00014974356266534856
hmult+power+exp,-326.70738022715796,0.770801176791994,0.03009404928372302,0.0017427343409508467,2.377521691502041e-06,1.4317314309730302e-05
hmult+power+log,-325.7818651123109,0.7750467561644804,0.08183258407074613,0.015289410017430782,8.620037031550913e-05,0.0001510939854276001
hmult+power+power,-325.8615576953335,0.7746843007364013,0.06095012816861503,0.01032573264092207,4.325502887149865e-05,7.132334226410429e-05
hmult+power+hmult,-329.4900244363951,0.7575477254542172,0.015532951575451807,0.00028690946055576205,1.1217224021665313e-06,2.0935307081093917e-06
hmult+hmult+linear,-325.78272264786017,0.775042859051865,0.08389206860670978,0.015700049698352814,8.894253294506493e-05,0.00016057854433898985
hmult+hmult+poly2,-325.78186034247943,0.7750467778410258,0.08167118644821261,0.015249647200107574,8.600146843574956e-05,0.00015051807173942873
hmult+hmult+poly3,-325.7818604050359,0.7750467775567378,0.08168460340608377,0.015252129174768925,8.598989388881034e-05,0.00015053889394925696
hmult+hmult+exp,-329.49002438161165,0.757547725722548,0.015532981611775583,0.00028690946055576205,1.121729797598922e-06,2.0935491382962092e-06
hmult+hmult+log,-325.7818603414785,0.775046777845575,0.0816732542957174,0.015249629504978657,8.601110566851467e-05,0.00015053126227840266
hmult+hmult+power,-329.49002438161165,0.757547725722548,0.015532981611775583,0.00028690946055576205,1.121729797598922e-06,2.0935491382962092e-06
